t,x_1,y_1,z_1,v_x_1,v_y_1,v_z_1,x_2,y_2,z_2,v_x_2,v_y_2,v_z_2
384300.00000000,6820098.35026631,-98086.19319387,697919.52923561,-783.74652574,-1055.52614390,7510.45876547,-6820098.35026632,98086.19319386,-697919.52923554,783.74652574,1055.52614390,-7510.45876547
384360.00000000,6757932.76416055,-161152.52538715,1146659.79982545,-1287.67085125,-1045.90496279,7442.00050473,-6757932.76416056,161152.52538713,-1146659.79982537,1287.67085125,1045.90496279,-7442.00050473
384420.00000000,6665692.47508138,-223501.68348242,1590297.11155274,-1785.86467903,-1031.62921021,7340.42324704,-6665692.47508140,223501.68348241,-1590297.11155267,1785.86467903,1031.62921021,-7340.42324704
384480.00000000,6543787.97827821,-284856.19617666,2026857.15350894,-2276.11090632,-1012.76241726,7206.17903976,-6543787.97827823,284856.19617665,-2026857.15350887,2276.11090632,1012.76241726,-7206.17903976
384540.00000000,6392761.78307479,-344943.01861864,2454397.11062690,-2756.22779941,-989.38854650,7039.86530742,-6392761.78307482,344943.01861863,-2454397.11062683,2756.22779941,989.38854650,-7039.86530742
384600.00000000,6213285.99854943,-403494.74753576,2871014.30975704,-3224.07870300,-961.61161821,6842.22219293,-6213285.99854946,403494.74753576,-2871014.30975698,3224.07870300,961.61161821,-6842.22219293
384660.00000000,6006159.34246058,-460250.81125369,3274854.68709725,-3677.58154886,-929.55524756,6614.12926378,-6006159.34246061,460250.81125368,-3274854.68709719,3677.58154886,929.55524756,-6614.12926378
384720.00000000,5772303.58672868,-514958.62931349,3664121.03929767,-4114.71812170,-893.36209441,6356.60159771,-5772303.58672872,514958.62931348,-3664121.03929760,4114.71812170,893.36209441,-6356.60159771
384780.00000000,5512759.45529055,-567374.73652610,4037081.02152354,-4533.54304071,-853.19322849,6070.78526533,-5512759.45529059,567374.73652609,-4037081.02152348,4533.54304071,853.19322849,-6070.78526533
384840.00000000,5228681.99258540,-617265.86646077,4392074.85687625,-4932.19241712,-809.22741255,5757.95222975,-5228681.99258545,617265.86646077,-4392074.85687620,4932.19241712,809.22741255,-5757.95222975
384900.00000000,4921335.42328278,-664409.98954623,4727522.72286684,-5308.89214900,-761.66030684,5419.49468605,-4921335.42328283,664409.98954622,-4727522.72286678,5308.89214900,761.66030684,-5419.49468605
384960.00000000,4592087.52612549,-708597.30116499,5041931.78207256,-5661.96581651,-710.70359839,5056.91886555,-4592087.52612554,708597.30116499,-5041931.78207251,5661.96581651,710.70359839,-5056.91886555
385020.00000000,4242403.54692983,-749631.15534289,5333902.82568267,-5989.84214244,-656.58405887,4671.83833272,-4242403.54692988,749631.15534288,-5333902.82568262,5989.84214244,656.58405887,-4671.83833272
385080.00000000,3873839.67783027,-787328.93987884,5602136.50037074,-6291.06198487,-599.54253549,4265.96680431,-3873839.67783033,787328.93987883,-5602136.50037070,6291.06198487,599.54253549,-4265.96680431
385140.00000000,3488036.13178465,-821522.88902081,5845439.09078426,-6564.28483070,-539.83287907,3841.11052287,-3488036.13178471,821522.88902080,-5845439.09078422,6564.28483070,539.83287907,-3841.11052287
385200.00000000,3086709.84316565,-852060.83007048,6062727.83191303,-6808.29476137,-477.72081439,3399.16021844,-3086709.84316572,852060.83007047,-6062727.83191300,6808.29476137,477.72081439,-3399.16021844
385260.00000000,2671646.82692067,-878806.86059453,6253035.72769784,-7022.00586400,-413.48275761,2942.08269426,-2671646.82692074,878806.86059453,-6253035.72769782,7022.00586400,413.48275761,-2942.08269426
385320.00000000,2244694.23030051,-901641.95322889,6415515.85443620,-7204.46706404,-347.40458619,2471.91207398,-2244694.23030058,901641.95322889,-6415515.85443617,7204.46706404,347.40458619,-2471.91207398
385380.00000000,1807752.11253523,-920464.48538389,6549445.12983050,-7354.86635778,-279.78036657,1990.74074919,-1807752.11253530,920464.48538389,-6549445.12983048,7354.86635778,279.78036657,-1990.74074919
385440.00000000,1362764.98903685,-935190.69149339,6654227.53090759,-7472.53442603,-210.91104557,1500.71006773,-1362764.98903692,935190.69149338,-6654227.53090758,7472.53442603,210.91104557,-1500.71006773
385500.00000000,911713.17775625,-945755.03579518,6729396.74648944,-7556.94761278,-141.10311105,1004.00080406,-911713.17775633,945755.03579518,-6729396.74648943,7556.94761278,141.10311105,-1004.00080407
385560.00000000,456603.98621198,-952110.50398357,6774618.25240865,-7607.73025557,-70.66722796,502.82345422,-456603.98621205,952110.50398357,-6774618.25240865,7607.73025557,70.66722796,-502.82345422
385620.00000000,-537.22159206,-954228.81243620,6789690.80023520,-7624.65635736,0.08314417,-0.59160153,537.22159199,954228.81243620,-6789690.80023520,7624.65635736,-0.08314417,0.59160153
385680.00000000,-457676.03860881,-952100.53408423,6774547.31288880,-7607.65059223,70.83314629,-504.00402448,457676.03860874,952100.53408423,-6774547.31288881,7607.65059223,-70.83314629,504.00402448
385740.00000000,-912778.06843087,-945735.14036537,6729255.18315056,-7556.78864062,141.26792098,-1005.17348767,912778.06843079,945735.14036537,-6729255.18315057,7556.78864062,-141.26792098,1005.17348767
385800.00000000,-1363817.97892601,-935160.95907336,6654015.97374639,-7472.29685253,211.07401365,-1501.86964590,1363817.97892593,935160.95907337,-6654015.97374641,7472.29685253,-211.07401365,1501.86964590
385860.00000000,-1808788.51553753,-920425.04829129,6549164.52033590,-7354.55124019,279.94076755,-1991.88206148,1808788.51553746,920425.04829130,-6549164.52033591,7354.55124019,-279.94076755,1991.88206148
385920.00000000,-2245709.43413089,-901592.98696988,6415167.44139943,-7204.07580474,347.56170624,-2473.03004122,2245709.43413082,901592.98696988,-6415167.44139945,7204.07580474,-347.56170624,2473.03004122
385980.00000000,-2672636.31363631,-878748.58308274,6252621.06165499,-7021.54020420,413.63589750,-2943.17234118,2672636.31363625,878748.58308275,-6252621.06165502,7021.54020420,-413.63589750,2943.17234118
386040.00000000,-3087669.20927217,-851993.50065725,6062248.75824470,-6807.75677338,477.86929260,-3400.21669581,3087669.20927211,851993.50065725,-6062248.75824473,6807.75677338,-477.86929260,3400.21669581
386100.00000000,-3488961.10783284,-821446.80734097,5844897.74150311,-6563.67690873,539.97603483,-3842.12912907,3488961.10783277,821446.80734097,-5844897.74150315,6563.67690873,-539.97603483,3842.12912907
386160.00000000,-3874726.14741635,-787244.44451728,5601535.28463347,-6290.38683433,599.67973173,-4266.94300626,3874726.14741629,787244.44451729,-5601535.28463351,6290.38683433,-599.67973173,4266.94300626
386220.00000000,-4243247.56501493,-749538.62232773,5333244.41906828,-5989.10276795,656.71468502,-4672.76778603,4243247.56501487,749538.62232773,-5333244.41906832,5989.10276795,-656.71468502,4672.76778603
386280.00000000,-4592885.33659096,-708497.14229426,5041219.11467629,-5661.16550849,710.82707312,-5057.79743391,4592885.33659091,708497.14229426,-5041219.11467634,5661.16550849,-710.82707312,5057.79743391
386340.00000000,-4922083.47564780,-664302.65055505,4726758.96625895,-5308.03446905,761.77608066,-5420.31845957,4922083.47564775,664302.65055505,-4726758.96625901,5308.03446905,-761.77608066,5420.31845957
386400.00000000,-5229376.95780663,-617151.82503783,4391263.40998835,-4931.28118215,809.33497023,-5758.71754242,5229376.95780659,617151.82503784,-4391263.40998841,4931.28118215,-809.33497023,5758.71754242
386460.00000000,-5513398.24057664,-567254.50018791,4036225.49552326,-4532.58230598,853.29209137,-6071.48871128,5513398.24057660,567254.50018792,-4036225.49552331,4532.58230598,-853.29209137,6071.48871128
386520.00000000,-5772883.34930556,-514832.73314556,3663225.24151621,-4113.71216274,893.45182253,-6357.24004641,5772883.34930552,514832.73314557,-3663225.24151627,4113.71216274,-893.45182253,6357.24004641
386580.00000000,-6006677.50222179,-460119.81552935,3273922.60408655,-3676.53484249,929.63544159,-6614.69987396,6006677.50222175,460119.81552936,-3273922.60408662,3676.53484249,-929.63544159,6614.69987396
386640.00000000,-6213740.24953780,-403359.23522297,2870050.08954954,-3222.99590734,961.68192127,-6842.72242520,6213740.24953777,403359.23522297,-2870050.08954960,3222.99590734,-961.68192127,6842.72242520
386700.00000000,-6393150.10374575,-344803.59278527,2453405.04427357,-2755.11373321,989.44864572,-7040.29293562,6393150.10374573,344803.59278528,-2453405.04427364,2755.11373322,-989.44864572,7040.29293562
386760.00000000,-6544108.64049560,-284713.47730686,2025841.65598393,-2274.97052749,1012.81204519,-7206.53216082,6544108.64049557,284713.47730687,-2025841.65598400,2274.97052749,-1012.81204519,7206.53216082
386820.00000000,-6665944.05180783,-223356.30671544,1589262.70210661,-1784.70306258,1031.66814598,-7340.70028947,6665944.05180782,223356.30671545,-1589262.70210668,1784.70306258,-1031.66814598,7340.70028947
386880.00000000,-6758114.13580894,-161005.13769046,1145611.08187101,-1286.49316669,1045.93303314,-7442.20023562,6758114.13580893,161005.13769047,-1145611.08187109,1286.49316669,-1045.93303314,7442.20023562
386940.00000000,-6820208.70968179,-97937.45048417,696861.16986258,-782.55801410,1055.54322389,-7510.58029595,6820208.70968179,97937.45048418,-696861.16986265,782.55801410,-1055.54322389,7510.58029595
387000.00000000,-6851951.43509464,-34433.91405657,245010.02950131,-275.14025808,1060.45595019,-7545.53615994,6851951.43509464,34433.91405658,-245010.02950139,275.14025808,-1060.45595019,7545.53615994
387060.00000000,-6853201.04798475,29222.86298078,-207931.47445484,233.50194954,1060.64934903,-7546.91226415,6853201.04798475,-29222.86298077,207931.47445477,-233.50194954,-1060.64934903,7546.91226415
387120.00000000,-6823951.98722298,92749.59005249,-659947.62482304,741.10500775,1056.12255972,-7514.70248454,6823951.98722299,-92749.59005248,659947.62482297,-741.10500775,-1056.12255972,7514.70248454
387180.00000000,-6764334.41936260,155863.55534194,-1109026.82250323,1245.40994008,1046.89572775,-7449.05016369,6764334.41936261,-155863.55534193,1109026.82250316,-1245.40994008,-1046.89572775,7449.05016369
387240.00000000,-6674613.65936127,218283.88393881,-1553170.53866261,1744.17244763,1033.00991511,-7350.24747291,6674613.65936129,-218283.88393880,1553170.53866254,-1744.17244763,-1033.00991511,7350.24747291
387300.00000000,-6555188.98985483,279732.78781126,-1990402.20875037,2235.17289685,1014.52691759,-7218.73411198,6555188.98985485,-279732.78781125,1990402.20875030,-2235.17289685,-1014.52691759,7218.73411198
387360.00000000,-6406591.88423755,339936.80204079,-2418776.02876513,2716.22619754,991.52898973,-7055.09535238,6406591.88423758,-339936.80204078,2418776.02876506,-2716.22619754,-991.52898973,7055.09535238
387420.00000000,-6229483.64145536,398628.00181834,-2836385.61463272,3185.19152710,964.11847877,-6860.05943264,6229483.64145539,-398628.00181833,2836385.61463265,-3185.19152710,-964.11847877,6860.05943264
387480.00000000,-6024652.44303956,455545.19478499,-3241372.48615070,3639.98185783,932.41736921,-6634.49431751,6024652.44303959,-455545.19478498,3241372.48615064,-3639.98185783,-932.41736921,6634.49431751
387540.00000000,-5793009.84547782,510435.08341130,-3631934.33774744,4078.57324473,896.56673991,-6379.40383524,5793009.84547786,-510435.08341129,3631934.33774737,-4078.57324473,-896.56673991,6379.40383524
387600.00000000,-5535586.72353019,563053.39224295,-4006333.05925120,4499.01383269,856.72613625,-6095.92321027,5535586.72353023,-563053.39224294,4006333.05925114,-4499.01383269,-856.72613625,6095.92321027
387660.00000000,-5253528.68254661,613165.95499505,-4362902.47096861,4899.43254274,813.07286015,-5785.31401119,5253528.68254666,-613165.95499505,4362902.47096856,-4899.43254274,-813.07286015,5785.31401119
387720.00000000,-4948090.96020158,660549.75665798,-4700055.73865242,5278.04739892,765.80118096,-5448.95853634,4948090.96020163,-660549.75665797,4700055.73865237,-5278.04739892,-765.80118096,5448.95853634
387780.00000000,-4620632.84033163,704993.92597711,-5016292.43536232,5633.17345856,715.12147096,-5088.35366228,4620632.84033168,-704993.92597711,5016292.43536227,-5633.17345856,-715.12147096,5088.35366228
387840.00000000,-4272611.60374037,746300.67388921,-5310205.21878625,5963.23031071,661.25926913,-4705.10418218,4272611.60374042,-746300.67388921,5310205.21878620,-5963.23031071,-661.25926913,4705.10418218
387900.00000000,-3905576.04288967,784286.17373928,-5580486.09430905,6266.74910950,604.45427742,-4300.91566412,3905576.04288973,-784286.17373928,5580486.09430901,-6266.74910950,-604.45427742,4300.91566412
387960.00000000,-3521159.56933547,818781.37936114,-5825932.23595827,6542.37911083,544.95929404,-3877.58686076,3521159.56933554,-818781.37936114,5825932.23595823,-6542.37911083,-544.95929404,3877.58686077
388020.00000000,-3121072.94458746,849632.77738035,-6045451.33931736,6788.89368362,483.03908842,-3437.00170444,3121072.94458753,-849632.77738035,6045451.33931733,-6788.89368362,-483.03908842,3437.00170444
388080.00000000,-2707096.66673986,876703.07039185,-6238066.48258741,7005.19576863,418.96922288,-2981.12092311,2707096.66673993,-876703.07039184,6238066.48258738,-7005.19576863,-418.96922288,2981.12092311
388140.00000000,-2281073.04675173,899871.78797220,-6402920.47416517,7190.32276070,353.03482638,-2511.97331457,2281073.04675180,-899871.78797220,6402920.47416514,-7190.32276070,-353.03482638,2511.97331457
388200.00000000,-1844898.00964563,919035.82280685,-6539279.66738633,7343.45079260,285.52932553,-2031.64671773,1844898.00964571,-919035.82280685,6539279.66738631,-7343.45079260,-285.52932553,2031.64671773
388260.00000000,-1400512.65710874,934109.88954659,-6646537.22545947,7463.89840150,216.75313881,-1542.27872114,1400512.65710882,-934109.88954659,6646537.22545945,-7463.89840150,-216.75313881,1542.27872114
388320.00000000,-949894.62904178,945026.90435151,-6724215.82206121,7551.12956163,147.01233962,-1046.04715014,949894.62904186,-945026.90435151,6724215.82206120,-7551.12956163,-147.01233962,1046.04715014
388380.00000000,-495049.30250589,951738.28343289,-6771969.76557232,7604.75606977,76.61729413,-545.16037488,495049.30250596,-951738.28343289,6771969.76557232,-7604.75606977,-76.61729413,545.16037488
388440.00000000,-38000.86723142,954214.15926474,-6789586.53750266,7624.53927287,5.88128012,-41.84748250,38000.86723149,-954214.15926474,6789586.53750266,-7624.53927287,-5.88128012,41.84748250
388500.00000000,419216.68259882,952443.51350272,-6776987.73825853,7610.39113011,-64.88090724,461.65164295,-419216.68259875,-952443.51350273,6776987.73825853,-7610.39113011,64.88090724,-461.65164295
388560.00000000,874568.60019310,946434.22601887,-6734229.43604280,7562.37460470,-135.35435630,963.09628864,-874568.60019303,-946434.22601887,6734229.43604281,-7562.37460470,135.35435630,-963.09628864
388620.00000000,1326028.44134943,936213.03983393,-6661501.91733563,7480.70338370,-205.22544038,1460.25488477,-1326028.44134936,-936213.03983393,6661501.91733565,-7480.70338370,205.22544038,-1460.25488477
388680.00000000,1771587.08270146,921825.44210340,-6559128.84006597,7365.74092703,-274.18321349,1950.91493564,-1771587.08270138,-921825.44210340,6559128.84006599,-7365.74092703,274.18321349,-1950.91493564
388740.00000000,2209261.66288186,903335.46168692,-6427565.79324307,7217.99884998,-341.92079412,2432.89286591,-2209261.66288179,-903335.46168692,6427565.79324309,-7217.99884998,341.92079412,-2432.89286591
388800.00000000,2637104.40681582,880825.38420175,-6267398.26945659,7038.13464638,-408.13673097,2904.04373814,-2637104.40681576,-880825.38420176,6267398.26945661,-7038.13464638,408.13673097,-2904.04373814
388860.00000000,3053211.29386718,854395.38582865,-6079339.05926998,6826.94876256,-472.53634449,3362.27079833,-3053211.29386711,-854395.38582866,6079339.05927001,-6826.94876256,472.53634449,-3362.27079833
388920.00000000,3455730.53126515,824163.08749975,-5864225.07910242,6585.38103515,-534.83303828,3805.53480708,-3455730.53126509,-824163.08749976,5864225.07910246,-6585.38103515,534.83303828,-3805.53480708
388980.00000000,3842870.79510554,790263.03145215,-5623013.64671419,6314.50650853,-594.74957450,4231.86311478,-3842870.79510548,-790263.03145215,5623013.64671423,-6314.50650853,594.74957450,-4231.86311478
389040.00000000,4212909.20224520,752846.08247716,-5356778.22087358,6015.53065058,-652.01930771,4639.35844047,-4212909.20224514,-752846.08247717,5356778.22087363,-6015.53065058,652.01930771,-4639.35844047
389100.00000000,4564198.97761604,712078.75652964,-5066703.62416402,5689.78398803,-706.38737147,5026.20731524,-4564198.97761599,-712078.75652965,5066703.62416407,-5689.78398803,706.38737147,-5026.20731524
